UID,Tag
35653,0.5
35654,0.5
35655,0.5
35656,0.5
35657,0.5
35658,0.5
35659,0.5
35660,0.5
35661,0.5
35662,0.5
35663,0.5
35664,0.5
35665,0.5
35666,0.5
35667,0.5
35668,0.5
35669,0.5
35670,0.5
35671,0.5
35672,0.5
35673,0.5
35674,0.5
35675,0.5
35676,0.5
35677,0.5
35678,0.5
35679,0.5
35680,0.5
35681,0.5
35682,0.5
35683,0.5
35684,0.5
35685,0.5
35686,0.5
35687,0.5
35688,0.5
35689,0.5
35690,0.5
35691,0.5
35692,0.5
35693,0.5
35694,0.5
35695,0.5
35696,0.5
35697,0.5
35698,0.5
35699,0.5
35700,0.5
35701,0.5
35702,0.5
35703,0.5
35704,0.5
35705,0.5
35706,0.5
35707,0.5
35708,0.5
35709,0.5
35710,0.5
35711,0.5
35712,0.5
35713,0.5
35714,0.5
35715,0.5
35716,0.5
35717,0.5
35718,0.5
35719,0.5
35720,0.5
35721,0.5
35722,0.5
35723,0.5
35724,0.5
35725,0.5
35726,0.5
35727,0.5
35728,0.5
35729,0.5
35730,0.5
35731,0.5
35732,0.5
35733,0.5
35734,0.5
35735,0.5
35736,0.5
35737,0.5
35738,0.5
35739,0.5
35740,0.5
35741,0.5
35742,0.5
35743,0.5
35744,0.5
35745,0.5
35746,0.5
35747,0.5
35748,0.5
35749,0.5
35750,0.5
35751,0.5
35752,0.5
35753,0.5
35754,0.5
35755,0.5
35756,0.5
35757,0.5
35758,0.5
35759,0.5
35760,0.5
35761,0.5
35762,0.5
35763,0.5
35764,0.5
35765,0.5
35766,0.5
35767,0.5
35768,0.5
35769,0.5
35770,0.5
35771,0.5
35772,0.5
35773,0.5
35774,0.5
35775,0.5
35776,0.5
35777,0.5
35778,0.5
35779,0.5
35780,0.5
35781,0.5
35782,0.5
35783,0.5
35784,0.5
35785,0.5
35786,0.5
35787,0.5
35788,0.5
35789,0.5
35790,0.5
35791,0.5
35792,0.5
35793,0.5
35794,0.5
35795,0.5
35796,0.5
35797,0.5
35798,0.5
35799,0.5
35800,0.5
35801,0.5
35802,0.5
35803,0.5
35804,0.5
35805,0.5
35806,0.5
35807,0.5
35808,0.5
35809,0.5
35810,0.5
35811,0.5
35812,0.5
35813,0.5
35814,0.5
35815,0.5
35816,0.5
35817,0.5
35818,0.5
35819,0.5
35820,0.5
35821,0.5
35822,0.5
35823,0.5
35824,0.5
35825,0.5
35826,0.5
35827,0.5
35828,0.5
35829,0.5
35830,0.5
35831,0.5
35832,0.5
35833,0.5
35834,0.5
35835,0.5
35836,0.5
35837,0.5
35838,0.5
35839,0.5
35840,0.5
35841,0.5
35842,0.5
35843,0.5
35844,0.5
35845,0.5
35846,0.5
35847,0.5
35848,0.5
35849,0.5
35850,0.5
35851,0.5
35852,0.5
35853,0.5
35854,0.5
35855,0.5
35856,0.5
35857,0.5
35858,0.5
35859,0.5
35860,0.5
35861,0.5
35862,0.5
35863,0.5
35864,0.5
35865,0.5
35866,0.5
35867,0.5
35868,0.5
35869,0.5
35870,0.5
35871,0.5
35872,0.5
35873,0.5
35874,0.5
35875,0.5
35876,0.5
35877,0.5
35878,0.5
35879,0.5
35880,0.5
35881,0.5
35882,0.5
35883,0.5
35884,0.5
35885,0.5
35886,0.5
35887,0.5
35888,0.5
35889,0.5
35890,0.5
35891,0.5
35892,0.5
35893,0.5
35894,0.5
35895,0.5
35896,0.5
35897,0.5
35898,0.5
35899,0.5
35900,0.5
35901,0.5
35902,0.5
35903,0.5
35904,0.5
35905,0.5
35906,0.5
35907,0.5
35908,0.5
35909,0.5
35910,0.5
35911,0.5
35912,0.5
35913,0.5
35914,0.5
35915,0.5
35916,0.5
35917,0.5
35918,0.5
35919,0.5
35920,0.5
35921,0.5
35922,0.5
35923,0.5
35924,0.5
35925,0.5
35926,0.5
35927,0.5
35928,0.5
35929,0.5
35930,0.5
35931,0.5
35932,0.5
35933,0.5
35934,0.5
35935,0.5
35936,0.5
35937,0.5
35938,0.5
35939,0.5
35940,0.5
35941,0.5
35942,0.5
35943,0.5
35944,0.5
35945,0.5
35946,0.5
35947,0.5
35948,0.5
35949,0.5
35950,0.5
35951,0.5
35952,0.5
35953,0.5
35954,0.5
35955,0.5
35956,0.5
35957,0.5
35958,0.5
35959,0.5
35960,0.5
35961,0.5
35962,0.5
35963,0.5
35964,0.5
35965,0.5
35966,0.5
35967,0.5
35968,0.5
35969,0.5
35970,0.5
35971,0.5
35972,0.5
35973,0.5
35974,0.5
35975,0.5
35976,0.5
35977,0.5
35978,0.5
35979,0.5
35980,0.5
35981,0.5
35982,0.5
35983,0.5
35984,0.5
35985,0.5
35986,0.5
35987,0.5
35988,0.5
35989,0.5
35990,0.5
35991,0.5
35992,0.5
35993,0.5
35994,0.5
35995,0.5
35996,0.5
35997,0.5
35998,0.5
35999,0.5
36000,0.5
36001,0.5
36002,0.5
36003,0.5
36004,0.5
36005,0.5
36006,0.5
36007,0.5
36008,0.5
36009,0.5
36010,0.5
36011,0.5
36012,0.5
36013,0.5
36014,0.5
36015,0.5
36016,0.5
36017,0.5
36018,0.5
36019,0.5
36020,0.5
36021,0.5
36022,0.5
36023,0.5
36024,0.5
36025,0.5
36026,0.5
36027,0.5
36028,0.5
36029,0.5
36030,0.5
36031,0.5
36032,0.5
36033,0.5
36034,0.5
36035,0.5
36036,0.5
36037,0.5
36038,0.5
36039,0.5
36040,0.5
36041,0.5
36042,0.5
36043,0.5
36044,0.5
36045,0.5
36046,0.5
36047,0.5
36048,0.5
36049,0.5
36050,0.5
36051,0.5
36052,0.5
36053,0.5
36054,0.5
36055,0.5
36056,0.5
36057,0.5
36058,0.5
36059,0.5
36060,0.5
36061,0.5
36062,0.5
36063,0.5
36064,0.5
36065,0.5
36066,0.5
36067,0.5
36068,0.5
36069,0.5
36070,0.5
36071,0.5
36072,0.5
36073,0.5
36074,0.5
36075,0.5
36076,0.5
36077,0.5
36078,0.5
36079,0.5
36080,0.5
36081,0.5
36082,0.5
36083,0.5
36084,0.5
36085,0.5
36086,0.5
36087,0.5
36088,0.5
36089,0.5
36090,0.5
36091,0.5
36092,0.5
36093,0.5
36094,0.5
36095,0.5
36096,0.5
36097,0.5
36098,0.5
36099,0.5
36100,0.5
36101,0.5
36102,0.5
36103,0.5
36104,0.5
36105,0.5
36106,0.5
36107,0.5
36108,0.5
36109,0.5
36110,0.5
36111,0.5
36112,0.5
36113,0.5
36114,0.5
36115,0.5
36116,0.5
36117,0.5
36118,0.5
36119,0.5
36120,0.5
36121,0.5
36122,0.5
36123,0.5
36124,0.5
36125,0.5
36126,0.5
36127,0.5
36128,0.5
36129,0.5
36130,0.5
36131,0.5
36132,0.5
36133,0.5
36134,0.5
36135,0.5
36136,0.5
36137,0.5
36138,0.5
36139,0.5
36140,0.5
36141,0.5
36142,0.5
36143,0.5
36144,0.5
36145,0.5
36146,0.5
36147,0.5
36148,0.5
36149,0.5
36150,0.5
36151,0.5
36152,0.5
36153,0.5
36154,0.5
36155,0.5
36156,0.5
36157,0.5
36158,0.5
36159,0.5
36160,0.5
36161,0.5
36162,0.5
36163,0.5
36164,0.5
36165,0.5
36166,0.5
36167,0.5
36168,0.5
36169,0.5
36170,0.5
36171,0.5
36172,0.5
36173,0.5
36174,0.5
36175,0.5
36176,0.5
36177,0.5
36178,0.5
36179,0.5
36180,0.5
36181,0.5
36182,0.5
36183,0.5
36184,0.5
36185,0.5
36186,0.5
36187,0.5
36188,0.5
36189,0.5
36190,0.5
36191,0.5
36192,0.5
36193,0.5
36194,0.5
36195,0.5
36196,0.5
36197,0.5
36198,0.5
36199,0.5
36200,0.5
36201,0.5
36202,0.5
36203,0.5
36204,0.5
36205,0.5
36206,0.5
36207,0.5
36208,0.5
36209,0.5
36210,0.5
36211,0.5
36212,0.5
36213,0.5
36214,0.5
36215,0.5
36216,0.5
36217,0.5
36218,0.5
36219,0.5
36220,0.5
36221,0.5
36222,0.5
36223,0.5
36224,0.5
36225,0.5
36226,0.5
36227,0.5
36228,0.5
36229,0.5
36230,0.5
36231,0.5
36232,0.5
36233,0.5
36234,0.5
36235,0.5
36236,0.5
36237,0.5
36238,0.5
36239,0.5
36240,0.5
36241,0.5
36242,0.5
36243,0.5
36244,0.5
36245,0.5
36246,0.5
36247,0.5
36248,0.5
36249,0.5
36250,0.5
36251,0.5
36252,0.5
36253,0.5
36254,0.5
36255,0.5
36256,0.5
36257,0.5
36258,0.5
36259,0.5
36260,0.5
36261,0.5
36262,0.5
36263,0.5
36264,0.5
36265,0.5
36266,0.5
36267,0.5
36268,0.5
36269,0.5
36270,0.5
36271,0.5
36272,0.5
36273,0.5
36274,0.5
36275,0.5
36276,0.5
36277,0.5
36278,0.5
36279,0.5
36280,0.5
36281,0.5
36282,0.5
36283,0.5
36284,0.5
36285,0.5
36286,0.5
36287,0.5
36288,0.5
36289,0.5
36290,0.5
36291,0.5
36292,0.5
36293,0.5
36294,0.5
36295,0.5
36296,0.5
36297,0.5
36298,0.5
36299,0.5
36300,0.5
36301,0.5
36302,0.5
36303,0.5
36304,0.5
36305,0.5
36306,0.5
36307,0.5
36308,0.5
36309,0.5
36310,0.5
36311,0.5
36312,0.5
36313,0.5
36314,0.5
36315,0.5
36316,0.5
36317,0.5
36318,0.5
36319,0.5
36320,0.5
36321,0.5
36322,0.5
36323,0.5
36324,0.5
36325,0.5
36326,0.5
36327,0.5
36328,0.5
36329,0.5
36330,0.5
36331,0.5
36332,0.5
36333,0.5
36334,0.5
36335,0.5
36336,0.5
36337,0.5
36338,0.5
36339,0.5
36340,0.5
36341,0.5
36342,0.5
36343,0.5
36344,0.5
36345,0.5
36346,0.5
36347,0.5
36348,0.5
36349,0.5
36350,0.5
36351,0.5
36352,0.5
36353,0.5
36354,0.5
36355,0.5
36356,0.5
36357,0.5
36358,0.5
36359,0.5
36360,0.5
36361,0.5
36362,0.5
36363,0.5
36364,0.5
36365,0.5
36366,0.5
36367,0.5
36368,0.5
36369,0.5
36370,0.5
36371,0.5
36372,0.5
36373,0.5
36374,0.5
36375,0.5
36376,0.5
36377,0.5
36378,0.5
36379,0.5
36380,0.5
36381,0.5
36382,0.5
36383,0.5
36384,0.5
36385,0.5
36386,0.5
36387,0.5
36388,0.5
36389,0.5
36390,0.5
36391,0.5
36392,0.5
36393,0.5
36394,0.5
36395,0.5
36396,0.5
36397,0.5
36398,0.5
36399,0.5
36400,0.5
36401,0.5
36402,0.5
36403,0.5
36404,0.5
36405,0.5
36406,0.5
36407,0.5
36408,0.5
36409,0.5
36410,0.5
36411,0.5
36412,0.5
36413,0.5
36414,0.5
36415,0.5
36416,0.5
36417,0.5
36418,0.5
36419,0.5
36420,0.5
36421,0.5
36422,0.5
36423,0.5
36424,0.5
36425,0.5
36426,0.5
36427,0.5
36428,0.5
36429,0.5
36430,0.5
36431,0.5
36432,0.5
36433,0.5
36434,0.5
36435,0.5
36436,0.5
36437,0.5
36438,0.5
36439,0.5
36440,0.5
36441,0.5
36442,0.5
36443,0.5
36444,0.5
36445,0.5
36446,0.5
36447,0.5
36448,0.5
36449,0.5
36450,0.5
36451,0.5
36452,0.5
36453,0.5
36454,0.5
36455,0.5
36456,0.5
36457,0.5
36458,0.5
36459,0.5
36460,0.5
36461,0.5
36462,0.5
36463,0.5
36464,0.5
36465,0.5
36466,0.5
36467,0.5
36468,0.5
36469,0.5
36470,0.5
36471,0.5
36472,0.5
36473,0.5
36474,0.5
36475,0.5
36476,0.5
36477,0.5
36478,0.5
36479,0.5
36480,0.5
36481,0.5
36482,0.5
36483,0.5
36484,0.5
36485,0.5
36486,0.5
36487,0.5
36488,0.5
36489,0.5
36490,0.5
36491,0.5
36492,0.5
36493,0.5
36494,0.5
36495,0.5
36496,0.5
36497,0.5
36498,0.5
36499,0.5
36500,0.5
36501,0.5
36502,0.5
36503,0.5
36504,0.5
36505,0.5
36506,0.5
36507,0.5
36508,0.5
36509,0.5
36510,0.5
36511,0.5
36512,0.5
36513,0.5
36514,0.5
36515,0.5
36516,0.5
36517,0.5
36518,0.5
36519,0.5
36520,0.5
36521,0.5
36522,0.5
36523,0.5
36524,0.5
36525,0.5
36526,0.5
36527,0.5
36528,0.5
36529,0.5
36530,0.5
36531,0.5
36532,0.5
36533,0.5
36534,0.5
36535,0.5
36536,0.5
36537,0.5
36538,0.5
36539,0.5
36540,0.5
36541,0.5
36542,0.5
36543,0.5
36544,0.5
36545,0.5
36546,0.5
36547,0.5
36548,0.5
36549,0.5
36550,0.5
36551,0.5
36552,0.5
36553,0.5
36554,0.5
36555,0.5
36556,0.5
36557,0.5
36558,0.5
36559,0.5
36560,0.5
36561,0.5
36562,0.5
36563,0.5
36564,0.5
36565,0.5
36566,0.5
36567,0.5
36568,0.5
36569,0.5
36570,0.5
36571,0.5
36572,0.5
36573,0.5
36574,0.5
36575,0.5
36576,0.5
36577,0.5
36578,0.5
36579,0.5
36580,0.5
36581,0.5
36582,0.5
36583,0.5
36584,0.5
36585,0.5
36586,0.5
36587,0.5
36588,0.5
36589,0.5
36590,0.5
36591,0.5
36592,0.5
36593,0.5
36594,0.5
36595,0.5
36596,0.5
36597,0.5
36598,0.5
36599,0.5
36600,0.5
36601,0.5
36602,0.5
36603,0.5
36604,0.5
36605,0.5
36606,0.5
36607,0.5
36608,0.5
36609,0.5
36610,0.5
36611,0.5
36612,0.5
36613,0.5
36614,0.5
36615,0.5
36616,0.5
36617,0.5
36618,0.5
36619,0.5
36620,0.5
36621,0.5
36622,0.5
36623,0.5
36624,0.5
36625,0.5
36626,0.5
36627,0.5
36628,0.5
36629,0.5
36630,0.5
36631,0.5
36632,0.5
36633,0.5
36634,0.5
36635,0.5
36636,0.5
36637,0.5
36638,0.5
36639,0.5
36640,0.5
36641,0.5
36642,0.5
36643,0.5
36644,0.5
36645,0.5
36646,0.5
36647,0.5
36648,0.5
36649,0.5
36650,0.5
36651,0.5
36652,0.5
36653,0.5
36654,0.5
36655,0.5
36656,0.5
36657,0.5
36658,0.5
36659,0.5
36660,0.5
36661,0.5
36662,0.5
36663,0.5
36664,0.5
36665,0.5
36666,0.5
36667,0.5
36668,0.5
36669,0.5
36670,0.5
36671,0.5
36672,0.5
36673,0.5
36674,0.5
36675,0.5
36676,0.5
36677,0.5
36678,0.5
36679,0.5
36680,0.5
36681,0.5
36682,0.5
36683,0.5
36684,0.5
36685,0.5
36686,0.5
36687,0.5
36688,0.5
36689,0.5
36690,0.5
36691,0.5
36692,0.5
36693,0.5
36694,0.5
36695,0.5
36696,0.5
36697,0.5
36698,0.5
36699,0.5
36700,0.5
36701,0.5
36702,0.5
36703,0.5
36704,0.5
36705,0.5
36706,0.5
36707,0.5
36708,0.5
36709,0.5
36710,0.5
36711,0.5
36712,0.5
36713,0.5
36714,0.5
36715,0.5
36716,0.5
36717,0.5
36718,0.5
36719,0.5
36720,0.5
36721,0.5
36722,0.5
36723,0.5
36724,0.5
36725,0.5
36726,0.5
36727,0.5
36728,0.5
36729,0.5
36730,0.5
36731,0.5
36732,0.5
36733,0.5
36734,0.5
36735,0.5
36736,0.5
36737,0.5
36738,0.5
36739,0.5
36740,0.5
36741,0.5
36742,0.5
36743,0.5
36744,0.5
36745,0.5
36746,0.5
36747,0.5
36748,0.5
36749,0.5
36750,0.5
36751,0.5
36752,0.5
36753,0.5
36754,0.5
36755,0.5
36756,0.5
36757,0.5
36758,0.5
36759,0.5
36760,0.5
36761,0.5
36762,0.5
36763,0.5
36764,0.5
36765,0.5
36766,0.5
36767,0.5
36768,0.5
36769,0.5
36770,0.5
36771,0.5
36772,0.5
36773,0.5
36774,0.5
36775,0.5
36776,0.5
36777,0.5
36778,0.5
36779,0.5
36780,0.5
36781,0.5
36782,0.5
36783,0.5
36784,0.5
36785,0.5
36786,0.5
36787,0.5
36788,0.5
36789,0.5
36790,0.5
36791,0.5
36792,0.5
36793,0.5
36794,0.5
36795,0.5
36796,0.5
36797,0.5
36798,0.5
36799,0.5
36800,0.5
36801,0.5
36802,0.5
36803,0.5
36804,0.5
36805,0.5
36806,0.5
36807,0.5
36808,0.5
36809,0.5
36810,0.5
36811,0.5
36812,0.5
36813,0.5
36814,0.5
36815,0.5
36816,0.5
36817,0.5
36818,0.5
36819,0.5
36820,0.5
36821,0.5
36822,0.5
36823,0.5
36824,0.5
36825,0.5
36826,0.5
36827,0.5
36828,0.5
36829,0.5
36830,0.5
36831,0.5
36832,0.5
36833,0.5
36834,0.5
36835,0.5
36836,0.5
36837,0.5
36838,0.5
36839,0.5
36840,0.5
36841,0.5
36842,0.5
36843,0.5
36844,0.5
36845,0.5
36846,0.5
36847,0.5
36848,0.5
36849,0.5
36850,0.5
36851,0.5
36852,0.5
36853,0.5
36854,0.5
36855,0.5
36856,0.5
36857,0.5
36858,0.5
36859,0.5
36860,0.5
36861,0.5
36862,0.5
36863,0.5
36864,0.5
36865,0.5
36866,0.5
36867,0.5
36868,0.5
36869,0.5
36870,0.5
36871,0.5
36872,0.5
36873,0.5
36874,0.5
36875,0.5
36876,0.5
36877,0.5
36878,0.5
36879,0.5
36880,0.5
36881,0.5
36882,0.5
36883,0.5
36884,0.5
36885,0.5
36886,0.5
36887,0.5
36888,0.5
36889,0.5
36890,0.5
36891,0.5
36892,0.5
36893,0.5
36894,0.5
36895,0.5
36896,0.5
36897,0.5
36898,0.5
36899,0.5
36900,0.5
36901,0.5
36902,0.5
36903,0.5
36904,0.5
36905,0.5
36906,0.5
36907,0.5
36908,0.5
36909,0.5
36910,0.5
36911,0.5
36912,0.5
36913,0.5
36914,0.5
36915,0.5
36916,0.5
36917,0.5
36918,0.5
36919,0.5
36920,0.5
36921,0.5
36922,0.5
36923,0.5
36924,0.5
36925,0.5
36926,0.5
36927,0.5
36928,0.5
36929,0.5
36930,0.5
36931,0.5
36932,0.5
36933,0.5
36934,0.5
36935,0.5
36936,0.5
36937,0.5
36938,0.5
36939,0.5
36940,0.5
36941,0.5
36942,0.5
36943,0.5
36944,0.5
36945,0.5
36946,0.5
36947,0.5
36948,0.5
36949,0.5
36950,0.5
36951,0.5
36952,0.5
36953,0.5
36954,0.5
36955,0.5
36956,0.5
36957,0.5
36958,0.5
36959,0.5
36960,0.5
36961,0.5
36962,0.5
36963,0.5
36964,0.5
36965,0.5
36966,0.5
36967,0.5
36968,0.5
36969,0.5
36970,0.5
36971,0.5
36972,0.5
36973,0.5
36974,0.5
36975,0.5
36976,0.5
36977,0.5
36978,0.5
36979,0.5
36980,0.5
36981,0.5
36982,0.5
36983,0.5
36984,0.5
36985,0.5
36986,0.5
36987,0.5
36988,0.5
36989,0.5
36990,0.5
36991,0.5
36992,0.5
36993,0.5
36994,0.5
36995,0.5
36996,0.5
36997,0.5
36998,0.5
36999,0.5
37000,0.5
37001,0.5
37002,0.5
37003,0.5
37004,0.5
37005,0.5
37006,0.5
37007,0.5
37008,0.5
37009,0.5
37010,0.5
37011,0.5
37012,0.5
37013,0.5
37014,0.5
37015,0.5
37016,0.5
37017,0.5
37018,0.5
37019,0.5
37020,0.5
37021,0.5
37022,0.5
37023,0.5
37024,0.5
37025,0.5
37026,0.5
37027,0.5
37028,0.5
37029,0.5
37030,0.5
37031,0.5
37032,0.5
37033,0.5
37034,0.5
37035,0.5
37036,0.5
37037,0.5
37038,0.5
37039,0.5
37040,0.5
37041,0.5
37042,0.5
37043,0.5
37044,0.5
37045,0.5
37046,0.5
37047,0.5
37048,0.5
37049,0.5
37050,0.5
37051,0.5
37052,0.5
37053,0.5
37054,0.5
37055,0.5
37056,0.5
37057,0.5
37058,0.5
37059,0.5
37060,0.5
37061,0.5
37062,0.5
37063,0.5
37064,0.5
37065,0.5
37066,0.5
37067,0.5
37068,0.5
37069,0.5
37070,0.5
37071,0.5
37072,0.5
37073,0.5
37074,0.5
37075,0.5
37076,0.5
37077,0.5
37078,0.5
37079,0.5
37080,0.5
37081,0.5
37082,0.5
37083,0.5
37084,0.5
37085,0.5
37086,0.5
37087,0.5
37088,0.5
37089,0.5
37090,0.5
37091,0.5
37092,0.5
37093,0.5
37094,0.5
37095,0.5
37096,0.5
37097,0.5
37098,0.5
37099,0.5
37100,0.5
37101,0.5
37102,0.5
37103,0.5
37104,0.5
37105,0.5
37106,0.5
37107,0.5
37108,0.5
37109,0.5
37110,0.5
37111,0.5
37112,0.5
37113,0.5
37114,0.5
37115,0.5
37116,0.5
37117,0.5
37118,0.5
37119,0.5
37120,0.5
37121,0.5
37122,0.5
37123,0.5
37124,0.5
37125,0.5
37126,0.5
37127,0.5
37128,0.5
37129,0.5
37130,0.5
37131,0.5
37132,0.5
37133,0.5
37134,0.5
37135,0.5
37136,0.5
37137,0.5
37138,0.5
37139,0.5
37140,0.5
37141,0.5
37142,0.5
37143,0.5
37144,0.5
37145,0.5
37146,0.5
37147,0.5
37148,0.5
37149,0.5
37150,0.5
37151,0.5
37152,0.5
37153,0.5
37154,0.5
37155,0.5
37156,0.5
37157,0.5
37158,0.5
37159,0.5
37160,0.5
37161,0.5
37162,0.5
37163,0.5
37164,0.5
37165,0.5
37166,0.5
37167,0.5
37168,0.5
37169,0.5
37170,0.5
37171,0.5
37172,0.5
37173,0.5
37174,0.5
37175,0.5
37176,0.5
37177,0.5
37178,0.5
37179,0.5
37180,0.5
37181,0.5
37182,0.5
37183,0.5
37184,0.5
37185,0.5
37186,0.5
37187,0.5
37188,0.5
37189,0.5
37190,0.5
37191,0.5
37192,0.5
37193,0.5
37194,0.5
37195,0.5
37196,0.5
37197,0.5
37198,0.5
37199,0.5
37200,0.5
37201,0.5
37202,0.5
37203,0.5
37204,0.5
37205,0.5
37206,0.5
37207,0.5
37208,0.5
37209,0.5
37210,0.5
37211,0.5
37212,0.5
37213,0.5
37214,0.5
37215,0.5
37216,0.5
37217,0.5
37218,0.5
37219,0.5
37220,0.5
37221,0.5
37222,0.5
37223,0.5
37224,0.5
37225,0.5
37226,0.5
37227,0.5
37228,0.5
37229,0.5
37230,0.5
37231,0.5
37232,0.5
37233,0.5
37234,0.5
37235,0.5
37236,0.5
37237,0.5
37238,0.5
37239,0.5
37240,0.5
37241,0.5
37242,0.5
37243,0.5
37244,0.5
37245,0.5
37246,0.5
37247,0.5
37248,0.5
37249,0.5
37250,0.5
37251,0.5
37252,0.5
37253,0.5
37254,0.5
37255,0.5
37256,0.5
37257,0.5
37258,0.5
37259,0.5
37260,0.5
37261,0.5
37262,0.5
37263,0.5
37264,0.5
37265,0.5
37266,0.5
37267,0.5
37268,0.5
37269,0.5
37270,0.5
37271,0.5
37272,0.5
37273,0.5
37274,0.5
37275,0.5
37276,0.5
37277,0.5
37278,0.5
37279,0.5
37280,0.5
37281,0.5
37282,0.5
37283,0.5
37284,0.5
37285,0.5
37286,0.5
37287,0.5
37288,0.5
37289,0.5
37290,0.5
37291,0.5
37292,0.5
37293,0.5
37294,0.5
37295,0.5
37296,0.5
37297,0.5
37298,0.5
37299,0.5
37300,0.5
37301,0.5
37302,0.5
37303,0.5
37304,0.5
37305,0.5
37306,0.5
37307,0.5
37308,0.5
37309,0.5
37310,0.5
37311,0.5
37312,0.5
37313,0.5
37314,0.5
37315,0.5
37316,0.5
37317,0.5
37318,0.5
37319,0.5
37320,0.5
37321,0.5
37322,0.5
37323,0.5
37324,0.5
37325,0.5
37326,0.5
37327,0.5
37328,0.5
37329,0.5
37330,0.5
37331,0.5
37332,0.5
37333,0.5
37334,0.5
37335,0.5
37336,0.5
37337,0.5
37338,0.5
37339,0.5
37340,0.5
37341,0.5
37342,0.5
37343,0.5
37344,0.5
37345,0.5
37346,0.5
37347,0.5
37348,0.5
37349,0.5
37350,0.5
37351,0.5
37352,0.5
37353,0.5
37354,0.5
37355,0.5
37356,0.5
37357,0.5
37358,0.5
37359,0.5
37360,0.5
37361,0.5
37362,0.5
37363,0.5
37364,0.5
37365,0.5
37366,0.5
37367,0.5
37368,0.5
37369,0.5
37370,0.5
37371,0.5
37372,0.5
37373,0.5
37374,0.5
37375,0.5
37376,0.5
37377,0.5
37378,0.5
37379,0.5
37380,0.5
37381,0.5
37382,0.5
37383,0.5
37384,0.5
37385,0.5
37386,0.5
37387,0.5
37388,0.5
37389,0.5
37390,0.5
37391,0.5
37392,0.5
37393,0.5
37394,0.5
37395,0.5
37396,0.5
37397,0.5
37398,0.5
37399,0.5
37400,0.5
37401,0.5
37402,0.5
37403,0.5
37404,0.5
37405,0.5
37406,0.5
37407,0.5
37408,0.5
37409,0.5
37410,0.5
37411,0.5
37412,0.5
37413,0.5
37414,0.5
37415,0.5
37416,0.5
37417,0.5
37418,0.5
37419,0.5
37420,0.5
37421,0.5
37422,0.5
37423,0.5
37424,0.5
37425,0.5
37426,0.5
37427,0.5
37428,0.5
37429,0.5
37430,0.5
37431,0.5
37432,0.5
37433,0.5
37434,0.5
37435,0.5
37436,0.5
37437,0.5
37438,0.5
37439,0.5
37440,0.5
37441,0.5
37442,0.5
37443,0.5
37444,0.5
37445,0.5
37446,0.5
37447,0.5
37448,0.5
37449,0.5
37450,0.5
37451,0.5
37452,0.5
37453,0.5
37454,0.5
37455,0.5
37456,0.5
37457,0.5
37458,0.5
37459,0.5
37460,0.5
37461,0.5
37462,0.5
37463,0.5
37464,0.5
37465,0.5
37466,0.5
37467,0.5
37468,0.5
37469,0.5
37470,0.5
37471,0.5
37472,0.5
37473,0.5
37474,0.5
37475,0.5
37476,0.5
37477,0.5
37478,0.5
37479,0.5
37480,0.5
37481,0.5
37482,0.5
37483,0.5
37484,0.5
37485,0.5
37486,0.5
37487,0.5
37488,0.5
37489,0.5
37490,0.5
37491,0.5
37492,0.5
37493,0.5
37494,0.5
37495,0.5
37496,0.5
37497,0.5
37498,0.5
37499,0.5
37500,0.5
37501,0.5
37502,0.5
37503,0.5
37504,0.5
37505,0.5
37506,0.5
37507,0.5
37508,0.5
37509,0.5
37510,0.5
37511,0.5
37512,0.5
37513,0.5
37514,0.5
37515,0.5
37516,0.5
37517,0.5
37518,0.5
37519,0.5
37520,0.5
37521,0.5
37522,0.5
37523,0.5
37524,0.5
37525,0.5
37526,0.5
37527,0.5
37528,0.5
37529,0.5
37530,0.5
37531,0.5
37532,0.5
37533,0.5
37534,0.5
37535,0.5
37536,0.5
37537,0.5
37538,0.5
37539,0.5
37540,0.5
37541,0.5
37542,0.5
37543,0.5
37544,0.5
37545,0.5
37546,0.5
37547,0.5
37548,0.5
37549,0.5
37550,0.5
37551,0.5
37552,0.5
37553,0.5
37554,0.5
37555,0.5
37556,0.5
37557,0.5
37558,0.5
37559,0.5
37560,0.5
37561,0.5
37562,0.5
37563,0.5
37564,0.5
37565,0.5
37566,0.5
37567,0.5
37568,0.5
37569,0.5
37570,0.5
37571,0.5
37572,0.5
37573,0.5
37574,0.5
37575,0.5
37576,0.5
37577,0.5
37578,0.5
37579,0.5
37580,0.5
37581,0.5
37582,0.5
37583,0.5
37584,0.5
37585,0.5
37586,0.5
37587,0.5
37588,0.5
37589,0.5
37590,0.5
37591,0.5
37592,0.5
37593,0.5
37594,0.5
37595,0.5
37596,0.5
37597,0.5
37598,0.5
37599,0.5
37600,0.5
37601,0.5
37602,0.5
37603,0.5
37604,0.5
37605,0.5
37606,0.5
37607,0.5
37608,0.5
37609,0.5
37610,0.5
37611,0.5
37612,0.5
37613,0.5
37614,0.5
37615,0.5
37616,0.5
37617,0.5
37618,0.5
37619,0.5
37620,0.5
37621,0.5
37622,0.5
37623,0.5
37624,0.5
37625,0.5
37626,0.5
37627,0.5
37628,0.5
37629,0.5
37630,0.5
37631,0.5
37632,0.5
37633,0.5
37634,0.5
37635,0.5
37636,0.5
37637,0.5
37638,0.5
37639,0.5
37640,0.5
37641,0.5
37642,0.5
37643,0.5
37644,0.5
37645,0.5
37646,0.5
37647,0.5
37648,0.5
37649,0.5
37650,0.5
37651,0.5
